pair_roc_auc,pair_average_precision,threshold,num_evaluable_sources,num_positive_sources,num_proposed_merges,num_correct_merges,num_unsafe_merges,pair_precision,positive_source_recall,unsafe_merge_rate,precision_passed,unsafe_rate_passed,recall_passed,passed,model,seed,gate_passed,best_epoch,best_validation_ap,device,parameter_count
0.7202119215021712,0.4462106555452451,-0.6194136142730713,370,258,6,6,0,1.0,0.023255813953488372,0.0,True,True,False,False,distance_rule,42,False,,,,
0.7839856720508636,0.4669350478177715,0.9829024587841735,370,258,1,1,0,1.0,0.003875968992248062,0.0,True,True,False,False,logistic_regression,42,False,,,,
0.7956080125170726,0.511741307428582,0.937228262424469,370,258,6,6,0,1.0,0.023255813953488372,0.0,True,True,False,False,pair_mlp,42,False,18,0.511741307428582,cuda,1121
0.7202119215021712,0.4462106555452451,-0.6194136142730713,370,258,6,6,0,1.0,0.023255813953488372,0.0,True,True,False,False,distance_rule,43,False,,,,
0.7839856720508636,0.4669350478177715,0.9829024587841735,370,258,1,1,0,1.0,0.003875968992248062,0.0,True,True,False,False,logistic_regression,43,False,,,,
0.7950023477158331,0.5036713059907425,0.9477221369743347,370,258,3,3,0,1.0,0.011627906976744186,0.0,True,True,False,False,pair_mlp,43,False,19,0.5036713059907425,cuda,1121
0.7202119215021712,0.4462106555452451,-0.6194136142730713,370,258,6,6,0,1.0,0.023255813953488372,0.0,True,True,False,False,distance_rule,44,False,,,,
0.7839856720508636,0.4669350478177715,0.9829024587841735,370,258,1,1,0,1.0,0.003875968992248062,0.0,True,True,False,False,logistic_regression,44,False,,,,
0.7916681323958784,0.5111112938104514,0.9395961165428162,370,258,4,4,0,1.0,0.015503875968992248,0.0,True,True,False,False,pair_mlp,44,False,10,0.5111112938104514,cuda,1121
