roc_auc,positive_ap,fp_ap,model,seed,selected_feature,iou_mae,spearman,selected_threshold,filtered_f1,filtered_completeness,filtered_commission,unfiltered_f1,best_epoch,device
0.9960438715719813,0.9979957298799836,0.9925180835926495,vertical_mlp,42,,0.08528463542461395,0.8126416754249429,0.01,0.9770712320391317,0.990700557966522,0.03618817852834741,0.7930186823992134,15,cuda
0.9949755033700353,0.9973856775057857,0.9908310495544866,vertical_mlp,43,,0.08600912243127823,0.809793590659067,0.01,0.9746874046965538,0.990700557966522,0.04081632653061224,0.7930186823992134,34,cuda
0.995862005999355,0.9978908763080016,0.9922568174799712,vertical_mlp,44,,0.08689407259225845,0.8083884658488026,0.01,0.9767584097859328,0.9900805951642901,0.036210018105009054,0.7930186823992134,14,cuda
