instance_id,oracle_max_iou,best_gt_id,precision_at_best_gt,recall_at_best_gt,num_points
310,0.9636496706513784,58,0.967425912319373,0.9959657085224407,4083
311,0.7932967932967933,751,0.7938969800138705,0.999047921294827,15861
312,0.9346503150871123,336,0.9395990869990528,0.9943964242284813,64403
313,0.4152892561983471,647,0.9363354037267081,0.42735648476257976,3864
314,0.00048431415185719653,591,0.0008283883619888083,0.0011646700893706027,59151
315,0.031146130684706525,377,0.41067285382830626,0.032603356528857964,3879
316,0.0010046464900163256,213,0.022988505747126436,0.0010494555949101404,1044
317,0.7640234574196838,591,0.7657108438133133,0.9971239779425747,54787
318,0.0,1,0.0,0.0,23824
319,0.0,1,0.0,0.0,4174
320,0.0,1,0.0,0.0,37505
321,0.0,1,0.0,0.0,19344
322,0.38748074499369833,209,0.4162467092892065,0.8486428461892348,13295
323,0.8579894940061958,89,0.8766859344894027,0.9757467449578759,21798
324,0.9435044872737972,737,0.9479674796747968,0.9950349107835531,6765
325,0.8315468911109513,429,0.8632595653580941,0.9576912455122895,40171
326,0.5072555738883953,147,0.5075132275132275,0.9990001666388936,23625
327,0.5219439338235294,496,0.6465063327166642,0.7303858520900322,7027
328,0.0,1,0.0,0.0,6967
329,0.7918575063613231,408,0.8272195640616693,0.948780487804878,1881
330,0.0,1,0.0,0.0,2529
331,0.0,1,0.0,0.0,169
332,0.0,1,0.0,0.0,26877
333,0.0,1,0.0,0.0,3195
334,0.0,1,0.0,0.0,11985
335,0.0,1,0.0,0.0,7267
336,0.0,1,0.0,0.0,6457
337,0.0,1,0.0,0.0,7752
338,0.0,1,0.0,0.0,7228
339,0.0,1,0.0,0.0,1259
340,0.8233772233772234,430,0.8235864969153631,0.999691487869864,43279
341,0.7161252560725783,733,0.7581719597211464,0.9281244073582401,6455
342,0.031759510869565216,733,0.23316708229426433,0.03546368291295278,802
343,0.3534031981600816,131,0.39034677786565053,0.7887651331719129,41727
344,0.21814861637870486,315,0.28323910268101404,0.4869865161492631,10966
345,0.0,1,0.0,0.0,876
346,0.32831325301204817,813,0.8696808510638298,0.3453009503695882,1128
347,0.7011965811965812,22,0.7206605762473647,0.9629107981220657,8538
348,0.0,1,0.0,0.0,17707
349,0.0,1,0.0,0.0,7646
350,0.0,1,0.0,0.0,6774
351,0.9221524469467302,757,0.9467541129390841,0.9725933538883179,8996
352,0.863580931263858,713,0.8755690440060698,0.9843927713888538,17793
353,0.0,1,0.0,0.0,8341
354,0.0,1,0.0,0.0,19149
355,0.0,1,0.0,0.0,85307
356,0.0,1,0.0,0.0,58389
357,0.21966186599874765,127,0.8173345759552656,0.23100223890425392,2146
358,0.0,1,0.0,0.0,26870
359,0.0,1,0.0,0.0,11872
360,0.0,1,0.0,0.0,5181
361,0.0,1,0.0,0.0,21060
362,0.7119922001949951,542,0.7198054934945459,0.9849833648053232,15218
363,0.006357031655422937,505,0.006369426751592357,0.765625,100009
364,0.0,1,0.0,0.0,53378
365,0.0,1,0.0,0.0,73890
366,0.0,1,0.0,0.0,20798
367,0.0,1,0.0,0.0,36322
368,0.0,1,0.0,0.0,4152
369,0.0,1,0.0,0.0,3573
370,0.0,1,0.0,0.0,8791
371,0.0,1,0.0,0.0,50233
372,0.0,1,0.0,0.0,29125
373,0.4337999229485039,204,0.447713717693837,0.9331491712707183,7545
374,0.6661355992211011,782,0.6706469435038318,0.9900026308866088,5611
375,0.897214922261536,220,0.9009449956509561,0.9954067172687885,67831
376,0.0,1,0.0,0.0,103147
377,0.0,1,0.0,0.0,2058
378,0.0,1,0.0,0.0,53807
379,0.0,1,0.0,0.0,11941
380,0.0,1,0.0,0.0,10996
381,0.0,1,0.0,0.0,21389
382,0.0,1,0.0,0.0,7211
383,0.0,1,0.0,0.0,16573
384,0.11809832522960562,686,0.5323916220165611,0.13176612417118747,4106
385,0.7187966716449755,686,0.8619675067161315,0.8122965641952984,15634
386,0.8913525498891353,346,0.891872956562354,0.999345806620437,17128
387,0.0,1,0.0,0.0,40955
388,0.0,1,0.0,0.0,77691
389,0.0,1,0.0,0.0,29147
390,0.0,1,0.0,0.0,30593
391,0.0,1,0.0,0.0,24407
392,0.7060121345835632,273,0.7207207207207207,0.9719058466211086,1776
393,0.00018062340879377968,234,0.0009824561403508772,0.0002212622484458961,42750
394,0.0,1,0.0,0.0,48927
395,0.0,1,0.0,0.0,15688
396,0.0,1,0.0,0.0,11920
397,0.0,1,0.0,0.0,7761
398,0.0,1,0.0,0.0,31405
399,0.0,1,0.0,0.0,26612
400,0.0,1,0.0,0.0,11156
