seed,best_epoch,device,parameter_count,standardizer_sample_size,reliability_roc_auc,reliability_ap,coverage_roc_auc,coverage_ap,coverage_prevalence,min_plot_critical_tree_coverage,dual_keep_rate,dual_reliable_precision,dual_reliable_recall,dual_critical_recall,dual_tree_coverage,dual_critical_tree_coverage,dual_selected_mean_utility,dual_selected_non_tree_rate,reliability_only_keep_rate,reliability_only_reliable_precision,reliability_only_reliable_recall,reliability_only_critical_recall,reliability_only_tree_coverage,reliability_only_critical_tree_coverage,reliability_only_selected_mean_utility,reliability_only_selected_non_tree_rate,random_mean_keep_rate,random_mean_reliable_precision,random_mean_reliable_recall,random_mean_critical_recall,random_mean_tree_coverage,random_mean_critical_tree_coverage,random_mean_selected_mean_utility,random_mean_selected_non_tree_rate,oracle_keep_rate,oracle_reliable_precision,oracle_reliable_recall,oracle_critical_recall,oracle_tree_coverage,oracle_critical_tree_coverage,oracle_selected_mean_utility,oracle_selected_non_tree_rate
42,10,cuda,16706,499993,0.7320112987714315,0.555740471614396,0.7415157526304432,0.14531653948983791,0.04796123984288406,0.9901639344262295,0.7800009957314564,0.42016118466360514,0.9203211231953377,0.8686036474097708,0.9954467842914058,0.9948776323278316,0.40651459785292593,0.07676528785135267,0.7800009957314564,0.42321421972580464,0.9270084916628648,0.8292557666881563,0.9795105293113261,0.9641434262948207,0.4094581161955969,0.07247464482599918,0.7800009957314563,0.35607589139239854,0.7799486870054503,0.7793925354487873,0.9996205653576172,0.9996205653576172,0.34981936285659393,0.15431645451969903,0.7800009957314564,0.45653758679884837,1.0,1.0,1.0,1.0,0.4479407809241405,0.05627084936053563
43,4,cuda,16706,499993,0.733961719685008,0.5541220555569664,0.7391101668248451,0.14283357096924906,0.04796123984288406,0.9930675909878682,0.7800009957314564,0.4219678772873407,0.9242785029948932,0.8666586535834873,0.9954467842914058,0.9954467842914058,0.4077722042993755,0.07564189994994473,0.7800009957314564,0.4255557309915981,0.9321373382978411,0.8064075526951276,0.9686966420034149,0.9499146272054638,0.4111262944991086,0.07082718840599185,0.7800009957314563,0.35607589139239854,0.7799486870054503,0.7793925354487873,0.9996205653576172,0.9996205653576172,0.34981936285659393,0.15431645451969903,0.7800009957314564,0.45653758679884837,1.0,1.0,1.0,1.0,0.4479407809241405,0.05627084936053563
44,4,cuda,16706,499993,0.7353836876746592,0.5542541884867901,0.7390807882948188,0.1407694071138174,0.04796123984288406,0.9930675909878682,0.7800009957314564,0.42311881238011095,0.9267995113982546,0.8579171082968192,0.9960159362549801,0.9943084803642572,0.40884575753870395,0.07530998988816512,0.7800009957314564,0.4257868586459548,0.9326436003473193,0.8111498410131451,0.9738190096755834,0.9538986909504837,0.41136740751038964,0.07136536646163046,0.7800009957314563,0.35607589139239854,0.7799486870054503,0.7793925354487873,0.9996205653576172,0.9996205653576172,0.34981936285659393,0.15431645451969903,0.7800009957314564,0.45653758679884837,1.0,1.0,1.0,1.0,0.4479407809241405,0.05627084936053563
